adj_NNI_g,adj_NNI_c,adj_savings_fix_cap_GNI,adj_savings_edu_GNI,adj_NNS_GNI,curr_acc_bal,ex_imp_gdp,ex_imp_growth,ex_debt_shocks,final_consump_exp_gdp,final_consump_exp_growth,fdi_net_inflows,fdi_net_outflows,gdp_growth,gdp_per_capita_growth,gener_govt_fin_consump_exp,gni_growth,goods_exp_bop,goods_imp_bop,imports_goods_services_gdp,imports_goods_services_growth,services_gdp,services_growth,short_term_debt_tot_reserves,trade_gdp,cpi,inflation,real_interest_rate,lending_interest_rate,life_exp_birth,expense_gdp,interest_payments,military expenditure,year,labels
13.76858106842991,467846269164.4063,11.055140775301226,10.0116217747338,3.0,17.787293187826087,7.00646992001965,-2.2599203626086424,7.844873429025179,14.254710035219475,19.22154237840855,73.96188411951076,12.066138585538312,1.4124510761437856,0.03959695995626264,13.968721779678205,11.25050802567749,9.906429753117584,12.274875653009218,13.53841702385705,102277261679.94939,87414030807.63564,9.011315707108578,20.41140691511201,38.714483673327365,15.64142448268801,27.670790437920978,16.856189136133757,67.31384871610578,280.265403036758,38.89225526688376,58.472,2.15465130649243,1973,Low Growth
6.001817880967053,495925550202.5529,3.5052490334948914,10.094172343341,3.5992819,17.787293187826087,7.00646992001965,-2.2599203626086424,7.673127810881889,2.333569349302863,21.533507300974282,77.06712432122849,9.716641862886462,1.1001459845149615,0.04900062410538151,8.153938684572012,5.606682803031177,9.329838753736643,0.18179309586872705,8.59189795412432,102277261679.94939,87414030807.63564,13.294650257963724,28.242083325846778,39.12885653092244,10.57569434439101,49.45897286493648,20.967778068845615,67.31384871610578,280.265403036758,38.89225526688376,58.881,1.94135341120892,1974,Low Growth
4.354145943866868,517518872431.2968,1.9222901764982936,10.6016177416692,3.5992819,21.83711367,11.2384760083308,-5.393040452424049,7.2180068263761745,11.572718810614745,22.768665862338718,73.84838179562081,0.9798041745955146,1.007712208532737,0.08668492116410642,5.166649084063209,2.7158588466779605,10.185180025958491,15.157874692828727,4.4988967012616,8492000000.0,12042000000.0,11.016323541958723,-4.423987706826765,40.348724032565705,5.035088502930989,79.34995490927224,18.2343303683349,67.31384871610578,280.265403036758,38.89225526688376,59.353,1.9721437962589499,1975,Low Growth
10.848966862729952,573664323409.742,8.273145009539334,10.3794263149302,2.9,19.52124571,9.18840172706977,-4.25673743516852,7.01316307160746,-0.2930955152482966,22.480568430946658,79.02658745718232,12.575069130452903,1.015218820810897,0.11947591267420846,10.257129534786728,7.695060335914832,10.487094545175728,7.70053326105085,10.06676475224468,9961000000.0,12347000000.0,9.402384910805438,-1.162955585791508,41.51516696791805,11.56596392940996,60.66644154535695,16.4155479824129,67.31384871610578,280.265403036758,38.89225526688376,59.792,2.00275336513055,1976,Low Growth
5.797911935911884,606924875688.7834,3.3341366503342584,10.1872418015129,3.0,20.11643795,9.95866307305353,-2.8631521893050556,7.245261155423662,-0.3819638875491904,24.530642849480554,78.51921160270032,4.8582695014113,1.0394450312925665,0.08279267570579088,4.934328069789615,2.49066354582763,9.426307445356128,-5.483935557303013,4.771139997856096,11923000000.0,12023000000.0,7.90998824970282,-7.722505246325952,41.092072186385586,5.016697529379982,80.63746680477473,15.155249405126481,67.31384871610578,280.265403036758,38.89225526688376,60.24,1.68772647800164,1977,Low Growth
2.9186242696291487,624638732409.0527,0.515136801207916,10.4493780446733,3.2,19.95870114,9.51755004818386,-3.493133259790033,6.692986079323971,13.251766981458204,28.066030216293903,78.41954941967602,4.691064775877791,1.0016045338963415,0.0619137398819274,4.969897689247375,2.5185062579298005,9.680528521374335,5.46796416191637,4.2097496911261345,12473000000.0,13631000000.0,7.884901519201724,4.40296834964235,42.81938664076696,6.164438076297003,58.06090359334735,14.577887598525695,67.31384871610578,280.265403036758,38.89225526688376,60.72,1.59967155032807,1978,Low Growth
5.111080946321579,656564523644.5564,2.6621697766971124,10.5047631610522,3.2,18.52160821,8.01221147639074,-4.7511002561420215,7.240780048765684,9.29989083748795,28.22408686936766,80.58800263699807,8.685228167557838,1.0928976340440804,0.08855226799199659,6.759560122040796,4.27224216380786,9.900438590639464,8.162878647113118,6.4109411458079535,15244000000.0,17961000000.0,9.326102558238219,8.397000911345188,44.16091515405261,7.747477407799025,87.84507419421749,16.5668826070039,67.31384871610578,280.265403036758,38.89225526688376,61.253,1.52193168607333,1979,Low Growth
4.620194700734487,686899082972.8849,2.1895930731018467,11.6606934890633,3.5,18.47511108,6.83882616556225,-5.404950239285382,8.962394873267469,22.614291635694556,31.66914419075463,78.11924147124229,4.545543354513853,0.8049925888297378,0.15459564631110084,9.199999999999761,6.662997478672779,9.106317447498599,0.18480379087949927,8.560582167235879,20132000000.0,22955000000.0,11.19301261870226,0.686537490243083,40.39216130279042,9.149999999999991,196.9318914646184,20.15540749196973,3.5720399582063e-10,280.265403036758,38.89225526688376,61.781,1.13843442074363,1980,Low Growth
-5.833894233511117,646826116981.2891,-8.000325261964576,11.3060241677335,4.0,19.44342755,8.11120255321512,-4.559421751631553,9.622840370968417,21.35279687274074,32.42082514871979,78.95639801496634,-5.69485166332484,0.9766867404039028,0.08022783939032059,-4.2499999999995595,-6.452870866177406,9.518741600609735,-3.1080524052843543,-5.046733646997197,23276000000.0,22091000000.0,10.01008362174081,-12.361318819705886,41.759968423497575,-2.4799999999999898,205.2564855413716,19.632923992709227,7.20570021177796e-10,101.725072957927,38.89225526688376,62.333,1.14314876818876,1981,Low Growth
-0.48022548544155086,643719893121.0529,-2.7315201880362423,11.4738822415356,4.3,16.12051479,4.66047454797751,-6.014062362390608,7.900484525322583,-9.191871792920708,35.33621976468677,82.61182057608919,4.188995022162345,1.0725575457839474,0.13858475505662002,0.8299999999995293,-1.4509340753626816,10.388101619429259,7.78352636570807,-0.22560814163038856,20173000000.0,19395000000.0,8.590685846409338,-6.004328654687427,42.419025579556596,2.1100000000000136,437.3745351626817,16.49117037173192,1.44505532582099e-09,100.54335919485,38.89225526688376,62.856,1.3035343610749799,1982,Low Growth
